id,joke,label
103,“你听我解释.....”i5无奈的说。 4s一把甩开他的手“因为你！就是因为你！所有人都不承认我！ 你去啊！全球的人都在等你呢！你滚！”i5无奈的撩起额前的碎发， 邪魅一笑，快速搂住4s的腰，深吻，手探向了少年细腻的肌肤“宝贝， 今天不承认你的那些人，我会让他们以失去一个肾作为代价。”.,3
104,文具检讨大会上，不少文具开始检讨自己的错误。 尺子：我太刻薄，我总是以自己的标准去衡量别人。 橡皮：我每天都说脏话，我擦，我擦，我擦擦。 钢笔：我陷入‘我爸是李刚’的绯闻。 铅笔：大家好，我是2B铅笔。,5
105,妈妈曾经对我说，这个世界上，好男人最是难找。按照这个逻辑，本拉登一定是男人中的极品啊。,3
106,佳佳开始学英语了，而且特爱说，还总爱让别人问她。一次，电视里的孩子在学英语，而且说得都是他们学过的，妈妈决定要考考她。 妈妈：佳佳，听懂他们在说什么了吗？ 佳佳（很自豪地）：听懂了！ 妈妈：那他们说的是什么呀？ 佳佳：是英语呀。,1
107,如果最低工资不可接受，则不会被称为最低工资。,3
108,如果你不能幼稚，成长的好处是什么？,3
109,"坐在一旁观察已久的丈夫说:“你偶尔照一次镜子就那么伤心,那我天天看着你又该怎么办?”",3
110,18世纪西班牙杰出画家戈雅嫉恶如仇、爱憎分明。 有一次，国王查理四世把戈雅召去，对他说：你是我国最好的画家，只有你才配给王室贵胄画像。今天找你来，是要你为我画一张全家像，画好了，我重重地奖赏你。戈雅想了想，同意了。 这幅国王的全家像画好后，戈雅特地送给国王过目。国王一看，吃了一惊，因为他全家14人中很多人没有手--戈雅在像中只画了6只手。 国王怒冲冲地问他：这些人的手呢？ 戈雅说：我也不知道到什么地方去了！ 国王硬要他添上，他坚决不肯，因为他认为那些王子王孙都是白吃饭的人，只有嘴，没有手。,1
111,老公：都说男女平等，咱们家是不是也得平等平等？ 老婆：行啊。你们男的欺负女的欺负了好几千年。等我们也欺负你们几千年，才是真正的平等呢。别急，再过几千年，咱们家就平等了。 老公:……,1
112,病人：我家门外的狗整晚叫，我要疯了。 医生开了些安眠药。 一周后病人更憔悴，说我追了5天追到狗，它怎么都不吃安眠药。,3
113,某先生已经养成习惯，凡事都由他的妻子去料理。 一天，他的妻子去世了。一位帮他料理其妻后事的亲友进屋向他要钱买黑纱。他坐在桌子边，两手撑着头，含着眼泪回答说：“跟我太太说去吧。”,1
114,一个心不在焉的教授正在给学生讲《解剖学》。 “为了让你们更加明白我所讲的意思，我带来一个小包，里边装有一只解剖了的青蛙，希望你们非常仔细地看看它。”教授打开小包，但里面却是两块三明治和一只煮熟了的鸡蛋。 他惊讶地说：“我确信吃过了带的午饭，可是那只青蛙到哪儿去了呢？”,1
115,你实在需要改变一下生活，多作消遣。医生对病人说。 我忙得很，实在没空。病人回答。 废话！医生叫道，蚂蚁够忙的了，但是它们却有时间参加每一次野餐。,5
116,爸爸，我想今晚用下您的汽车，可以吗？ 那你的两条腿干什么呢？父亲显出莫名其妙的神情。 一条腿踩油门，另一条踩刹车。儿子连忙回答。,1
117,正在生气时，他儿子拿着书本走过来问到：“爸爸，成语明珠暗投怎么解释。” 老张一听大怒，打了他儿子一巴掌骂到：“亏老子辛辛苦苦供你上学，连个成语都不会解。‘明猪暗偷’的意思不是很简单吗？白天买的猪，在夜里被人偷了，还用老子教吗？,5
118,有一天，家里有客人要来，妈妈叫阿呆去买东西回来。 到了商店。 老板：“牛肉干一包100元” 阿呆：“我买……买……买……” 老板立刻打包起来。 阿呆：“买不起！”,3
119,出差，途经一寺，忽然动了佛性，就去拜访主持。 接待的是一个管事和尚，先以为我是来布施的，相当热情， 后来听闻我只是来探讨佛法，兴致大落。 我不识趣地问：“主持何在？” 答曰：“他老婆死了，回去奔丧。”,3
120,统计数据可用于支持任何事物，尤其是统计学家。,3
121,我终于把它全部搞定了，并且很快忘记了我把它放在哪里。,3
122,婚姻就像一个热水澡。一旦你习惯它，它就不那么热了。,3
123,大学军训时遇一教官，全班被他修理得很惨。军训结束，为庆祝解放，大家热情地把敬爱的教官抛向空中，当他幸福地下落时，却发现下面的人都已经走光……,3
124,一个日本老太太一向不大相信医生，从来不去看医生。可是有一次，她不得不去请医生替她诊治。 事后医生对她说：“两星期后请你再来一次，我再给你看看。” 两星期后她准时到了，却拒绝付诊金，她说：“先生，奇怪了，这次是你请我来的呀！”,5
125,那天晚上，俺在单位边泡脚，边上网。秃头主任突然回单位了，先劈头盖脸地骂我一通：“好小子！卷着裤脚、光着脚丫、踩在地毯上……你以为叫你来种水稻啊！”,1
126,上联：春哥曾哥章鱼哥，哥哥只是传说 下联：凤姐空姐芙蓉姐，姐姐也会寂寞,1
127,不识字的祖母正和她的孙子在看电视新闻。 这时，画面上出现了一群非洲的难民。 祖母问：那些人是谁？在做什么？ 孙子回答：那是非洲的难民，没有饭吃，好可怜啊！ 祖母听了很不以为然的说：骗人！没有饭吃，怎么还有钱烫头发？ 孙子：……,5
128,女：你脸怎么了。 男：我自己打的。 女：怎么回事。 男：昨天有人说喜欢你，今天我把脸打肿了，对他说是你亲的。 女：他说什么。 男：他说，算了吧，真要是好了，还不天天找蛰。,3
129,他非常惊惋地对儿子说：真是怪事！火还没烧过来，铜枪却已被烧掉了杆！,1
130,一天，正当我埋头看报纸，老婆忽然说我应该去配一副眼镜了。 天天电脑、电视，这眼睛还真是有点近视了，看来妻子对我是越来越体贴了，想到里，顿时一股暖流涌上心头。 我说：“准备明天有空的时候去眼镜店对一下视力表。” 老婆立刻表示：“现在她就可以给我测试一下视力。”她往门角一指，问：“你看到了什么？” 我答：“一个塑料袋子。” “什么颜色的？” “红色的。” “干什么用的？” “装垃圾用的。” “是空的还是满的？” “满的。” “视力很好嘛，可为啥每次你出门，经过这个装得满满的垃圾袋子，却总是视而不见。我还以为你近视了呢！” 我……,3
131,小时候，以为每一辆公交都能坐到家； 小时候，以为外国就是一个国家； 小时候，以为属相可以一年换一个； 小时候，以为吞下泡泡糖会死掉； 小时候，以为电影里的演员是真死了； 小时候，以为十八岁就能跟心爱的人在一起… 长大后内牛满面，才知道现实并非如此。,1
132,罗素于1920年曾来过中国。可到中国后生了一场大病。病后，他拒绝任何报人的采访，一家对此很不满意的日本报刊谎登了罗素已去世的消息，后虽交涉，他们仍不愿收回此消息。在他回国的路上，罗素取道日本，这家报社又设法采访他。作为报复，罗素让他的秘书给每个记者分发印好的字条，纸上写着：由于罗素先生已死，他无法接受采访。,5
133,上大学的孩子期中考试的论文是有关遗传与环境的问题，结果为此题目而不知该如何下手。 母亲看不过去了，于是插言道：其实这个问题是很简单的嘛，大家都知道如果孩子像父亲，那就是遗传。像邻居，那就是环境。,5
134,“当警察叔叔。” “实现了吗?” “实现了一半。” “什么叫一半啊?” ———— “现在是叔叔。” “……”,1
135,公交车里，一男士大声的向她的女朋友吹嘘自己如何厉害，自己的本事有多大，世界上没有他办不了的事，他越说越兴奋，手舞足蹈唾沫星子横飞。 一老太太用专注的眼神看着他，此男士对女朋友说：看，老太太都相信我说的话！ 老太太眼含泪，说：小伙子，我相信！因为我那得精神病的儿子也这么说…,5
136,小姨子要结婚了，我与妻子商量送点礼给她表示祝贺。我说送点钱，妻说那样很庸俗。我跟妻说：“那我们送一把很贵重的伞给她。” 妻说：“太不吉利了，刚结婚就要散了。” 我说：“那送一床踏花被吧。” 妻说：“那更使不得。” 我不解地问：“结婚的人不用盖被子吗？” 妻说：“她的丈夫会忌讳的，因为你是告诉他要是去寻野花会背运的。”,3
137,宿舍夜聊，一男说：“丫的，晚上自习的时候不知道哪个孙子放屁，熏了满满一教室，现在我身上估计还留着味！” 另一男用力地朝他身上嗅了嗅，放心地说到：“葱味，不是我的。”,1
138,有个绰号飞毛腿的差役被派遣去传达一个紧急公文，官员唯恐他跑慢了，就专门拨了一匹快马给他。 这人却不愿骑马，而是紧跟着快马步行，累得气喘吁吁。有人问他：这么要紧的大事，为什么不骑上快马呢？他回答说：六只脚跑，难道不比四只脚更快些吗？,5
139,欧内斯廷·舒曼-海因克（1861-1936年），德国女低音歌唱家，是瓦格纳歌角色的优异扮演者。她长得很胖，平时胃口极好，而她又毫不在乎别人给她冠以美食家桂冠。 一天，另一个胃口很大的贪食者恩里科·卡鲁索走进一家饭店，抬头看见舒曼-海因克正埋头进餐。正当她要吃一块硕大的牛排时，他走上去问道：舒曼，你一定不会单独把那牛排吃下去吧？ 不，不，当然不是单独吃。 歌唱家说完就咬了一口。卡鲁索以为还有他一份，还没等他坐下来，不料她接着说：单独吃没意思，我要和着马铃薯一块吃。,3
140,一位朋友告诉我，她需要一个情妇才能打破一夫一妻制。,3
141,农夫的家在大路边。这天他看到一辆运草的大车翻倒在路边，一个小孩站在一边哭。 农夫安慰小孩：别着急，你先到我家里喝口水，吃点饭，然后我帮你把车扶起来。 小孩说：不行，我爸爸会不高兴的。 不要紧，他会原谅你的。 小孩只好跟农夫进了家。待到吃完饭，小孩子又担心起来：我想，我爸爸已经生气了。 农夫说：别害怕。你告诉我，你爸爸在哪儿呢？ 小孩小声说：他还压在车底下呢。,3
