id,joke,label
312,你在我耳边大声雷鸣，我听不到你在说什么。,1
313,医生问病人是怎么骨折的，病人说:我觉得鞋里有沙子，就扶着电线杆抖落鞋，他奶奶的有个傻*经过这里，以为我触电了，抄起木棒就给了我两棒子！,1
314,为什么在言论自由的国家，是否有电话费？,1
315,爸爸带着小敏在看介绍动物的课外书，随口问道：“你知道熊的冬眠期为什么长达6个月吗？” “因为没人敢叫醒他啊！”,1
316,对于那些喜欢那种书的人来说，那就是他们想要的书......,0
317,金钱谈判......但我所说的都是再见。,0
318,一个有良知的人有一个模糊的记忆。,0
319,你情敌和曾经背叛你的人同时掉入河中，并且他们不会游泳，你是选择蹦迪还是去KTV？,1
320,当你正在读书并入睡，你正在阅读，阅读时，你知道它是怎么回事吗？你突然意识到你的眼睛是闭着的？我一直都喜欢这样。,0
321,唯一的短暂会议是没人出现的时候。,1
322,深夜，波音737飞行员回家，咚咚敲门。 妻：谁？ 飞行员幽默地说：737请求着陆！,1
323,任何切割成适合的刚性材料都会太长。纠正后，它会太短。,0
324,“请相信我，我从不说假话，一定兑现，一定一定。”,1
325,你瞎了眼啊？这么大的盾牌你看不见，偏偏要把石头朝我脑袋上扔！,1
326,任何给定的程序将扩展以填充所有可用内存。,0
327,蜻蜓结交了女友“蝉”。蜻蜓老妈不放心的问：她什么工作呢？ 蜻蜓：那可是歌手哦！ 蜻蜓妈：歌手？以前就一个挖地道的！,1
328,如果你把事情搞得一团糟，它就会破裂。,1
329,当一个男人像书一样读女人时，他太老了，无法收藏图书馆。,1
330,一个哥们结婚，给他红包。哥们客气的说不用。 我说：那哪行，一年就一次，一定得拿着。,1
331,有时候你是狗，有时候你是消防栓。,0
332,抑制性火灾的唯一时间是在废弃的位置上使用它。,0
333,我戴着我妻子的眼镜，因为她希望我以她的方式看待事物。,1
334,如果你能读到这个，你要么太近了，要么我的保险杠再次掉下来。,1
335,数学家同女朋友在公园漫步。女朋友问他：我满脸雀斑，你真的不介意？ 数学家温柔地回答：绝对不！我生来最爱跟小数点打交道。,1
336,阿婆：每次车子靠站时，在司机上方的显示板就会显示车停站一下，所以我在每次车子靠站时就要站一下啊！小明：拜托！阿婆是下一站停车，不是车停站一下。,1
337,生命在时间的句子中是一个毫无意义的逗号。,0
338,下次你想抱怨时，请记住：你的垃圾处理可能比这世界上百分之三十的人吃得更好。,0
339,讨厌一个人是浪费; 你恨的一半人不在意，而另一半则不知道。,1
340,他是我知道的唯一一个生物有机体，它的自然栖息地是热水。 -  R.,0
341,昨晚梦见去人民大会堂开会，会上偷吃东西，被逮着了。 结果全国通报批评……囧,1
342,坐在膝盖上或与裤腿摩擦时，请选择与您自己对比的颜色。,0
343,我先玩它然后告诉你它是什么。,0
344,有一天早上，跟一个长相蕴藉的女朋友往网吧玩，碰到老同学，问候到“大早上的，侏罗纪公园就开门了？” 我没明白。旁边一哥们说：“牵着一只恐龙出来了！”,1
345,这不是问题 - 她在厨房里做了什么！,0
346,手机在我这，再不给钱我就撕票了。,1
347,从那天起，帕蒂的命运发生了变化。生活很美好但不再完美。,0
348,老公出差半个月回来了，老婆羞羞的问道：老公回来了，晚上打算怎么折磨我呀？ 老公：今晚睡沙发！,1
349,师：你能告诉我一个保证找到黄金的地方吗？ 生可以。 师：在哪儿？ 生：字典里。,1
350,抓一只猫，你会找到一份永久的工作。,0
351,病人：为什么对面病房里的护士小姐这么漂亮？ 医生：因为对面住的病人是富人。,1
352,猴子和长颈驴结婚一年后长颈驴提出离婚，理由是蹦蹦跳跳的日子受不了！猴子怒曰：离就离，没见过亲嘴还要爬树的。,1
353,早起的鸟儿有虫吃，早起的虫儿被鸟吃！,1
354,您不必停下来想一想在螺栓上转动螺母的方法。,0
355,推论：它不会在你期望的最后一个地方找到它。,0
356,店铺的老板问小阿凡提：你真的没记错，你爸爸是让你买五公斤冰糖和半公斤土豆的吗？ 我想是这样的，不然我能拿得动吗？小阿凡提回答说。,1
357,她：喔，船长，我很难过，昨晚有一个水手跑进我的舱房。 他：哦，夫人，你只是买了二等舱的票，难道希望我亲自跑进你舱房吗？,1
358,二手伊拉克步枪出售：掉落一次，从未开火。,1
359,我减肥的目标就是，去买衣服不要最大码， 永远追求更小码。终于我成功了， 店员对我说“小姐，这已经是女款最大号了，要不然您试一下男式的小号？”,1
360,从悲观主义者那里借钱 - 他们不会期待它回来。,1
361,所以他再次挑选了一个小家伙，并向他展示了马的耳朵。,0
362,某天第一节晚自习下课，上完厕所往教室走。 听见一女对另一女说：哎呀你上厕所也不喊我，一个人吃独食…,1
363,一名意大利男子为意大利女子杀死了另一名意大利男子。,0
364,如果你不能用光彩炫耀它们，用子弹捏他们。,0
365,问：都大三了还没女朋友，怎么办！ 答：针对这个问题，我们团队中，都大爷了还没女朋友的数位科学家表示：“这事儿不急。”,1
366,为什么当你富有时，它是“古怪的”; 当你很穷的时候，这很奇怪。,0
367,一女子正在饭店里若无其事的掏耳屎，引来众人围观！ 女子大怒：“看什么看，没见过掏耳屎的吗？” 这时，一男子喊道：“见过，但没见过用大拇指掏的”,1
368,"昨晚，一考生回家，看到自家梯子还在竖着,想起自己写的作文题，立即把梯子放倒,结果他爸在屋顶上睡了一晚…… 他爸数着星星，仰天长叹，坑爹啊！",1
369,我曾经想成为一名无神论者，但我放弃了。他们没有任何假期。,1
370,一同学新交了一个女朋友，我们都感到很惊奇！ 因为他一向不喜欢恋爱。 我们追问其原因，其曰：“天太热，老爷们出去又不好意思打伞。”,1
371,难道全世界的鸡蛋联合起来就能打破石头吗？！所以做人还是要现实些。,1
372,如果一头棕色的母牛吃绿草，为什么它是乳白色的？,1
373,混合碗组设计用于取悦圆底厨师，以实现高效打浆。,0
374,每个让你摆脱废话的人都不一定是你的朋友。,0
375,在隧道尽头看到的光线是错误的一端。,0
376,领导：“小刘，都凌晨1点了还在加班，你辛苦了！” 答曰：“一点也不辛苦，命苦。”,1
377,你老了就会发生三件事。首先是你的记忆，然后......嗯...嗯......,1
378,如果你不知道你要去哪里，你必须要小心，因为你可能无法到达那里。,0
379,读万卷书，不如行万里路；行万里路，不如阅人无数；阅人无数，不如明师指路。,1
380,一只猫会嘎嘎叫 - 如果你把它挤得足够硬。,1
381,一天，小张和同事一起回家，同事说：跳舞吧？ 小张说：不会呀。 同事吃惊的看着小张：一块五你也嫌贵呀？,1
382,胖也是病，不然减肥药怎么是药。长得丑也是病，不然整形医院怎么是医院。,1
383,一天我上班迟到了，同事问我原因，我说：早上人太多了，没赶上车，只得坐下一班。 同事哈哈大笑：没想到你的胆子这么小，人多了就不敢上了？ 我愕然。,1
384,A：“那家百货商店不是去年才开张的吗?怎么今天标着‘10周年纪念，特别大减价’呢?” B：“这大概是生意难做，感到度日如年吧!”,1
385,历史告诉我们，我们从历史中学到的一切。,1
386,天才是10％的灵感和50％的资本收益。,1
387,女人为什么很少愚弄男人？ - 他们中的大多数都是自己动手的类型。,1
388,其实我一直很受人欢迎的：小时候的我人见人爱，如今的我人贱人爱。,1
389,爱是火。无论是温暖你的心还是烧毁你的房子，你永远无法分辨。,0
390,我喝酒时只有两次...当我独自一人或与某人在一起时。,1
391,亲爱的！你误会我的意思了。丈夫对正在凝望着裘皮店橱窗的妻子说，我提议找点东西暖和一下，意思是指喝杯热茶什么的。,1
392,我相信龙，好人和其他幻想生物。,1
393,除非绝对必要，否则不要在简历中列出“准备”文件。,1
394,小华：我们的新邻居一定很穷。 小明：你怎么知道的？ 小华：昨天，他的小孩吞下一枚五分硬币，就急得满头大汗。,1
395,尼尔 - 甜蜜，会为你做这个世界的任何事情，在床上很棒。,0
396,我到处都带着我的妻子，但她一直找回自己的路。,0
397,如果你都是大拇指，以二进制计数就像计算小数一样。,0
398,你走你的过街天桥，我过我的地下通道。,1
399,你们有多少人相信心灵传动？举起我的手！,1
400,某天晚上在护理中心推送一个病人到住院部的时候，病床上的老太太说话了：“你是那杀猪的！你要把我推到哪里去？你要干什么？”,1
401,阿凡提光着脚丫子犁地，不料一根长刺扎进了他的脚心。他把刺从脚心拔出后说道：幸亏我是光着脚丫子犁地，如果穿着靴子犁地的话，这根刺非把我的靴子刺穿不可！,1
402,有次和同学吵架，他太能吵了，我吵不过他。 一着急，我就来了句：“我啐你一脸臭狗屎。” 他听完后看了我几秒钟，果然不吵了。,1
403,Q年Q月Q日，A君与B君发生口角大恼。与是用纸打架，共记100个纸团。,1
404,老师：明天检查团来，要搞好卫生，重点是厕所。 女生：女厕所呢？ 老师：不用打扫了，检查团里没有女同志。,1
405,学会观察男人：头发一边倒，混得比较好，头发往前趴，混得比较差， 头发两边分，正在闹离婚，头发根根站，不是领导就是坏蛋！,1
406,打死我也不说，你们还没使美人计呢!,1
407,如果氦气以固体形式存在，你吃了它会变得更重或更轻吗？,0
408,男人发现吸引力的女性人数与他的年龄确实相称。,1
409,手机被某人坐到屁股下面，害得我找不到，我拿别人的手机震一下，结果，暂时无法接通。好强大的屁股啊。,1
410,出售：降落伞。仅使用一次，从未打开，小污点。,1
411,我辗转反侧几个小时，直到我意识到制作沙拉不会让我放松。,0
412,老师：请用“爱戴”说一句话。 学生：爷爷爱戴瓜皮帽，真笑人。,1
413,甲问：为什么不找同学作女朋友？ 乙答：你没听说，兔子不吃窝边草嘛。 甲：看来你还挺保守。 乙：哪里。我是草，她们才是兔子。,1
414,"一位老妈妈妈在收拾抽屉的时候，拿着户口簿哀怨地对她大龄未婚的女儿说:“人家都偷户口簿去登记,你怎么也不偷呢。”",1
415,尝试为你的配偶买一辆新车 - 这将是一个很好的交易！,0
